id;jenis_kelamin;umur;asal;penempatan;gaji;pendidikan;IPK;pengalaman;jenis_rekrut;status_rekrut
10672;0;1;26;26;2;2;4;2;1;1
10673;1;2;9;9;1;1;03.02;0;1;1
10674;0;2;15;15;1;2;03.01;2;1;1
10675;1;2;10;10;2;3;03.42;4;2;1
10676;0;3;17;20;3;0;01.47;1;1;0
10677;0;3;7;2;4;0;01.26;3;2;0
10678;1;1;9;9;2;2;0,189583333;2;2;1
10679;1;1;2;2;1;1;03.04;0;1;1
10680;1;1;2;2;2;2;03.06;1;1;1
10681;1;1;16;17;4;0;0,102777778;2;2;0
10682;0;2;17;17;3;2;0,189583333;2;2;1
10683;1;1;28;30;5;0;01.35;1;1;0
10684;0;1;13;34;5;0;01.06;1;2;0
10685;0;2;20;3;4;0;01.51;4;1;0
10686;1;2;22;23;5;0;0,142361111;0;1;0
10687;1;3;26;29;5;0;01.05;4;1;0
10688;1;1;13;13;3;2;03.04;2;2;1
10689;1;2;18;2;4;0;0,090972222;3;2;0
10690;1;2;25;6;4;0;0,109027778;5;2;0
10691;1;2;27;27;1;1;03.09;0;1;1
10692;0;2;9;9;2;1;0,177777778;4;2;1
10693;0;1;1;4;5;0;02.49;4;1;0
10694;1;1;33;33;2;2;0,175694444;2;2;1
10695;0;3;28;13;5;0;0,129166667;2;1;0
10696;0;2;2;25;3;0;02.32;2;1;0
10697;1;1;19;19;2;3;03.33;2;2;1
10698;1;1;4;4;1;1;03.08;2;1;1
10699;1;2;33;33;2;1;03.05;2;1;1
10700;1;2;34;34;1;1;03.07;1;1;1
10701;1;1;3;3;1;2;03.01;2;1;1
10702;0;3;27;25;5;0;0,085416667;1;1;0
10703;0;1;25;8;5;0;0,1375;3;2;0
10704;0;1;34;34;2;2;03.08;1;1;1
10705;0;3;34;33;3;0;0,096527778;3;2;0
10706;1;1;31;33;3;0;0,10625;2;1;0
10707;1;2;2;2;3;0;02.56;5;1;0
10708;1;1;6;6;3;2;03.26;2;2;1
10709;1;1;16;16;2;3;03.31;3;2;1
10710;1;2;1;1;3;3;4;2;2;1
10711;0;1;22;22;1;2;03.05;0;1;1
10712;1;2;27;27;2;1;03.01;2;1;1
10713;0;3;1;19;3;0;0,147916667;3;2;0
10714;1;2;3;13;3;0;0,086111111;3;1;0
10715;1;1;32;17;3;0;01.04;0;1;0
10716;0;1;16;16;3;1;0,19375;2;2;1
10717;0;1;25;25;1;1;03.07;2;1;1
10718;0;2;12;12;3;3;03.57;2;2;1
10719;0;2;23;18;3;0;01.41;2;1;0
10720;0;1;10;10;2;3;0,170138889;2;2;1
10721;0;2;3;3;1;1;4;0;1;1
10722;1;2;19;19;2;1;0,183333333;4;2;1
10723;1;1;34;34;1;1;03.01;1;1;1
10724;0;1;5;12;4;0;0,136805556;3;2;0
10725;0;1;5;5;2;2;0,171527778;2;2;1
10726;0;1;9;9;2;1;03.44;3;2;1
10727;1;2;9;17;4;0;02.02;0;2;0
10728;0;3;21;22;5;0;01.09;3;1;0
10729;0;1;17;17;1;2;03.04;0;1;1
10730;1;2;17;17;2;1;0,172222222;3;2;1
10731;0;3;1;21;3;0;0,130555556;2;1;0
10732;0;2;22;22;2;2;03.08;3;2;1
10733;0;2;31;14;3;0;0,147916667;5;2;0
10734;1;3;34;28;5;0;01.19;5;1;0
10735;1;2;25;25;1;1;4;2;1;1
10736;0;1;15;15;3;2;03.52;4;2;1
10737;1;1;2;23;4;0;02.39;3;1;0
10738;1;2;22;3;4;0;02.45;1;1;0
10739;0;2;2;2;5;0;02.28;4;2;0
10740;1;3;28;18;5;0;01.02;2;2;0
10741;1;1;22;22;4;0;02.37;4;1;0
10742;0;2;32;32;2;2;0,18125;2;2;1
10743;1;1;26;13;3;0;02.35;3;1;0
10744;0;2;16;16;2;1;0,188888889;2;2;1
10745;1;1;8;12;3;0;02.55;3;1;0
10746;1;1;10;10;2;3;03.53;2;2;1
10747;1;2;9;9;3;0;0,108333333;2;1;0
10748;0;1;32;32;2;3;0,177777778;2;2;1
10749;0;1;13;16;3;0;0,095138889;3;2;0
10750;1;3;4;26;5;0;0,095833333;3;1;0
10751;1;2;10;10;1;1;03.03;1;1;1
10752;1;2;16;16;2;3;0,192361111;2;2;1
10753;0;2;24;3;4;0;0,129861111;5;2;0
10754;1;2;7;2;5;0;0,128472222;2;2;0
10755;0;2;14;16;5;0;02.47;2;1;0
10756;1;1;20;20;3;2;03.31;2;2;1
10757;1;1;7;7;2;2;4;0;1;1
10758;1;1;6;12;4;0;0,126388889;0;2;0
10759;0;2;17;25;3;0;0,140972222;3;2;0
10760;1;2;25;4;4;0;01.01;2;2;0
10761;1;2;5;13;3;0;02.53;3;2;0
10762;1;2;17;24;4;0;01.13;2;2;0
10763;1;2;23;23;1;1;03.03;0;1;1
10764;0;2;18;18;3;1;0,170833333;3;2;1
10765;0;2;3;8;5;0;01.15;3;2;0
10766;1;2;3;3;2;2;03.07;0;1;1
10767;1;1;18;28;3;0;01.32;4;1;0
10768;1;1;7;7;1;1;03.03;1;1;1
10769;1;1;28;19;3;0;02.05;0;1;0
10770;1;2;16;4;4;0;01.14;5;2;0
10771;1;1;12;12;3;2;0,186111111;3;2;1
10772;1;2;10;10;3;2;4;3;2;1
10773;0;1;10;10;2;1;03.03;2;1;1
10774;0;1;12;21;5;0;0,132638889;2;1;0
10775;0;1;16;12;4;0;0,098611111;1;2;0
10776;0;1;27;1;3;0;0,147222222;5;2;0
10777;0;1;14;14;3;2;03.03;2;2;1
10778;0;1;10;13;5;0;0,097916667;3;2;0
10779;1;1;11;11;2;2;03.02;1;1;1
10780;1;1;27;2;5;0;02.04;2;1;0
10781;1;3;12;21;4;0;01.48;2;2;0
10782;0;1;25;25;2;3;03.04;3;2;1
10783;1;1;16;2;3;0;02.51;4;2;0
10784;0;3;13;4;4;0;02.52;4;2;0
10785;1;1;20;20;2;2;03.01;1;1;1
10786;1;2;25;19;4;0;01.34;5;2;0
10787;0;2;19;24;4;0;01.05;3;1;0
10788;0;2;21;21;2;2;03.09;4;2;1
10789;0;3;2;9;5;0;02.07;3;2;0
10790;1;2;7;11;4;0;0,136805556;3;1;0
10791;1;2;11;11;2;3;0,191666667;2;2;1
10792;0;1;25;5;5;0;0,132638889;5;2;0
10793;0;2;13;14;4;0;0,09375;0;2;0
10794;1;2;17;28;4;0;0,145138889;0;2;0
10795;1;1;8;8;1;1;03.06;2;1;1
10796;0;3;34;20;4;0;0,144444444;4;1;0
10797;1;1;17;11;5;0;01.08;4;2;0
10798;0;2;34;32;4;0;02.49;5;1;0
10799;1;3;19;30;5;0;0,128472222;1;2;0
10800;0;1;31;23;3;0;0,1;1;1;0
10801;0;2;15;12;4;0;01.49;2;2;0
10802;0;1;28;28;3;1;0,190972222;2;2;1
10803;1;1;30;10;4;0;01.15;0;1;0
10804;1;1;10;10;2;1;03.06;0;1;1
10805;1;1;13;13;1;1;03.04;0;1;1
10806;0;1;17;17;2;2;4;1;1;1
10807;1;2;27;27;3;3;0,169444444;4;2;1
10808;0;3;33;33;3;0;0,14375;1;2;0
10809;0;1;25;20;3;0;01.34;5;2;0
10810;1;1;11;11;3;1;0,171527778;3;2;1
10811;1;2;3;3;3;3;03.57;2;2;1
10812;1;2;9;30;3;0;0,09375;0;1;0
10813;1;2;23;23;2;2;03.05;2;2;1
10814;1;2;10;4;4;0;0,088888889;2;1;0
10815;0;3;17;18;3;0;01.47;1;1;0
10816;0;2;19;7;5;0;01.31;0;2;0
10817;0;1;34;34;2;1;03.39;2;2;1
10818;0;3;26;20;5;0;0,1375;5;2;0
10819;1;3;27;16;3;0;01.52;0;1;0
10820;1;1;31;31;2;3;0,18125;2;2;1
10821;1;2;8;8;3;3;0,190277778;3;2;1
10822;0;1;7;7;1;1;03.09;0;1;1
10823;1;2;2;2;3;1;03.57;4;2;1
10824;0;2;2;4;3;0;01.34;1;1;0
10825;0;1;9;32;5;0;0,134722222;1;2;0
10826;0;2;33;33;2;1;0,184027778;3;2;1
10827;0;2;32;32;2;3;03.31;4;2;1
10828;0;3;20;28;5;0;02.09;3;1;0
10829;0;1;11;11;2;1;03.33;3;2;1
10830;1;3;18;16;3;0;0,105555556;1;2;0
10831;1;2;19;33;3;0;01.18;1;1;0
10832;0;1;3;3;2;1;03.03;1;1;1
10833;0;2;18;18;2;2;03.08;0;1;1
10834;0;2;26;26;2;2;03.02;2;1;1
10835;0;2;16;16;2;2;03.01;2;1;1
10836;1;1;7;27;5;0;01.49;1;1;0
10837;0;2;5;20;4;0;01.01;2;1;0
10838;1;2;27;15;4;0;01.09;0;2;0
10839;1;1;7;7;1;2;03.05;2;1;1
10840;0;2;12;7;3;0;0,1375;4;1;0
10841;0;1;7;7;3;1;03.08;4;2;1
10842;1;2;22;22;3;2;0,16875;4;2;1
10843;0;1;7;7;3;2;0,193055556;2;2;1
10844;0;3;14;14;4;0;02.34;0;2;0
10845;1;3;1;24;4;0;01.08;0;1;0
10846;0;1;29;12;3;0;02.12;4;1;0
10847;0;1;13;7;5;0;01.12;1;1;0
10848;1;2;19;19;1;1;03.04;0;1;1
10849;1;3;34;12;4;0;02.43;4;1;0
10850;1;1;31;4;3;0;02.41;3;2;0
10851;1;2;9;9;3;3;03.49;3;2;1
10852;1;2;19;13;4;0;02.55;2;1;0
10853;1;1;8;8;3;1;03.05;3;2;1
10854;1;1;18;18;2;1;0,183333333;4;2;1
10855;1;2;24;14;5;0;01.03;0;2;0
10856;1;2;3;3;2;2;03.42;3;2;1
10857;1;3;26;9;5;0;01.01;1;2;0
10858;1;1;4;4;1;1;03.07;0;1;1
10859;0;2;14;14;2;1;03.49;2;2;1
10860;0;3;16;25;4;0;01.07;0;1;0
10861;1;1;22;15;3;0;02.08;3;1;0
10862;1;1;6;9;4;0;01.09;0;2;0
10863;0;2;19;19;1;1;03.03;1;1;1
10864;1;2;4;23;4;0;02.07;4;1;0
10865;1;1;2;2;2;1;4;1;1;1
10866;1;3;34;10;3;0;01.24;0;1;0
10867;0;3;3;29;5;0;01.05;4;2;0
10868;0;2;1;1;2;2;03.09;2;1;1
10869;1;3;14;33;4;0;01.58;5;2;0
10870;1;1;19;19;3;1;03.49;3;2;1
10871;0;1;18;20;3;0;01.35;3;1;0
10872;0;2;8;8;2;2;4;0;1;1
10873;0;3;1;13;4;0;02.04;1;1;0
10874;0;2;3;16;3;0;01.09;4;2;0
10875;0;1;16;30;3;0;02.58;3;1;0
10876;0;1;19;5;4;0;0,129166667;5;1;0
10877;0;2;23;23;3;2;03.48;4;2;1
10878;1;3;10;19;3;0;02.59;5;2;0
10879;1;2;5;5;1;1;03.08;1;1;1
10880;0;2;1;1;1;2;03.01;2;1;1
10881;1;1;19;8;5;0;01.23;5;1;0
10882;1;3;28;5;3;0;02.33;0;2;0
10883;1;2;27;27;2;3;03.54;4;2;1
10884;0;1;20;26;5;0;0,086111111;4;1;0
10885;1;1;10;10;3;2;0,179166667;4;2;1
10886;1;3;5;29;4;0;01.09;1;2;0
10887;1;3;33;32;5;0;01.01;5;2;0
10888;1;1;26;26;1;1;03.06;2;1;1
10889;0;2;13;5;3;0;0,109722222;3;1;0
10890;0;1;30;30;1;2;03.06;0;1;1
10891;0;2;12;10;3;0;02.04;3;2;0
10892;1;1;28;28;2;1;03.06;0;1;1
10893;0;1;5;5;2;1;03.06;2;1;1
10894;1;2;21;21;3;1;0,189583333;4;2;1
10895;1;2;32;32;1;2;03.05;0;1;1
10896;0;1;15;15;3;1;0,193055556;3;2;1
10897;0;1;32;34;3;0;0,109027778;1;2;0
10898;1;2;1;1;3;3;03.07;4;2;1
10899;0;2;18;18;2;3;0,177777778;3;2;1
10900;1;3;3;28;3;0;0,147222222;2;2;0
10901;1;2;27;27;2;2;03.32;4;2;1
10902;1;2;32;32;2;1;03.33;2;2;1
10903;1;1;34;25;3;0;0,0875;5;2;0
10904;0;1;4;4;1;2;03.06;1;1;1
10905;0;1;21;21;3;2;0,171527778;4;2;1
10906;1;3;23;1;3;0;01.23;2;2;0
10907;0;2;14;14;4;0;0,10625;2;2;0
10908;0;3;11;30;4;0;01.05;5;2;0
10909;0;2;20;20;3;1;03.42;3;2;1
10910;0;1;10;10;2;2;0,184722222;2;2;1
10911;1;1;22;22;1;2;03.01;2;1;1
10912;0;2;10;10;2;1;03.09;1;1;1
10913;1;2;19;19;2;2;03.59;2;2;1
10914;1;2;30;30;1;2;03.07;2;1;1
10915;1;2;32;32;3;3;0,172222222;4;2;1
10916;1;3;32;19;4;0;01.31;0;1;0
10917;1;1;5;32;4;0;01.16;4;1;0
10918;1;3;24;1;5;0;01.15;3;1;0
10919;1;1;25;15;4;0;01.28;1;2;0
10920;1;3;9;9;4;0;01.42;3;2;0
10921;1;2;7;9;4;0;02.47;5;2;0
10922;0;1;29;22;5;0;01.59;4;1;0
10923;0;3;8;21;5;0;0,147916667;1;2;0
10924;0;3;26;31;5;0;02.06;5;2;0
10925;1;1;26;26;1;1;4;2;1;1
10926;1;2;14;14;2;3;0,181944444;2;2;1
10927;0;3;34;8;3;0;0,10625;3;1;0
10928;1;2;5;5;1;2;03.01;1;1;1
10929;0;2;27;27;2;3;0,191666667;2;2;1
10930;1;2;26;19;4;0;0,134027778;5;1;0
10931;0;2;25;25;2;2;03.08;1;1;1
10932;0;2;14;32;5;0;0,141666667;0;1;0
10933;1;2;34;34;2;1;0,185416667;3;2;1
10934;0;1;34;34;1;1;4;2;1;1
10935;0;2;22;22;2;2;03.07;2;1;1
10936;0;1;24;15;3;0;02.35;0;2;0
10937;0;3;30;29;4;0;0,140972222;4;1;0
10938;1;3;32;32;5;0;0,145138889;2;2;0
10939;0;1;10;32;3;0;02.58;4;1;0
10940;1;1;8;8;2;1;0,179166667;4;2;1
10941;0;2;21;21;3;3;0,179861111;2;2;1
10942;1;2;18;22;4;0;0,096527778;3;2;0
10943;0;1;22;22;1;1;4;2;1;1
10944;1;1;2;15;5;0;0,145138889;3;2;0
10945;1;3;30;28;4;0;01.47;5;2;0
10946;1;2;7;14;3;0;01.52;1;2;0
10947;1;3;22;24;5;0;0,151388889;5;1;0
10948;1;2;15;15;1;1;03.08;0;1;1
10949;1;1;19;2;4;0;02.03;4;1;0
10950;1;2;31;31;3;3;0,175694444;4;2;1
10951;1;1;20;20;2;1;03.05;1;1;1
10952;0;3;11;28;5;0;02.48;0;1;0
10953;1;3;15;16;4;0;0,094444444;3;2;0
10954;1;1;20;20;3;2;03.36;2;2;1
10955;1;1;30;30;3;1;0,184027778;3;2;1
10956;0;1;6;6;2;2;03.31;3;2;1
10957;0;3;8;27;4;0;0,143055556;4;1;0
10958;0;2;7;7;1;2;03.09;1;1;1
10959;1;1;8;10;3;0;02.27;5;2;0
10960;1;1;32;32;2;3;03.42;2;2;1
10961;1;1;21;21;2;1;0,185416667;4;2;1
10962;1;2;21;21;1;2;03.01;0;1;1
10963;1;3;7;25;4;0;0,105555556;4;1;0
10964;0;2;12;12;3;3;0,190972222;4;2;1
10965;1;2;8;8;2;2;03.07;1;1;1
10966;1;1;23;15;5;0;0,1375;0;2;0
10967;0;1;10;10;2;1;03.52;3;2;1
10968;0;1;25;28;3;0;02.22;5;2;0
10969;1;2;3;22;5;0;0,104861111;2;1;0
10970;0;2;33;16;4;0;0,089583333;4;2;0
10971;1;3;6;9;4;0;01.57;1;1;0
10972;1;2;7;7;3;1;0,188194444;2;2;1
10973;0;2;21;7;5;0;02.09;4;2;0
10974;1;1;15;15;2;2;03.05;1;1;1
10975;1;1;30;9;5;0;01.08;1;1;0
10976;1;2;12;12;3;3;03.49;4;2;1
10977;1;3;18;10;5;0;01.09;0;1;0
10978;1;2;28;11;3;0;01.01;5;1;0
10979;1;1;16;23;3;0;0,085416667;0;2;0
10980;0;1;19;27;3;0;0,109722222;3;2;0
10981;1;2;1;1;1;2;03.06;2;1;1
10982;1;1;14;30;3;0;02.48;0;1;0
10983;1;3;32;19;3;0;0,106944444;4;1;0
10984;1;1;1;18;5;0;01.52;4;2;0
10985;0;1;28;28;3;1;0,170138889;3;2;1
10986;1;2;20;20;2;2;03.08;0;1;1
10987;0;2;23;23;2;1;03.03;2;1;1
10988;1;2;1;1;1;2;03.03;0;1;1
10989;1;1;12;12;3;2;0,185416667;2;2;1
10990;1;3;6;12;5;0;01.04;2;1;0
10991;0;2;10;10;4;0;02.54;1;1;0
10992;0;1;30;30;2;1;03.08;2;2;1
10993;0;3;8;17;4;0;02.13;1;2;0
10994;0;2;10;21;5;0;0,151388889;5;2;0
10995;1;3;16;14;3;0;0,105555556;2;2;0
10996;0;3;23;21;5;0;02.35;4;2;0
10997;0;2;30;3;4;0;01.04;2;2;0
10998;0;2;21;21;2;3;0,190277778;2;2;1
10999;1;2;8;8;3;2;0,178472222;4;2;1
11000;0;1;4;26;3;0;0,105555556;3;2;0
11001;0;1;29;17;5;2;02.53;1;1;1
11002;1;2;33;24;5;1;03.01;5;1;0
11003;0;3;10;4;1;1;0,15;3;1;0
11004;0;3;23;3;3;3;0,095833333;3;2;1
11005;1;3;15;19;2;1;02.43;4;1;1
11006;0;2;2;34;4;2;02.18;1;2;1
11007;0;2;12;34;3;3;0,129166667;0;1;1
11008;0;2;10;32;2;2;03.43;3;2;1
11009;0;3;21;32;1;0;02.17;3;1;0
11010;1;2;25;21;1;2;01.12;4;1;1
11011;1;1;5;27;1;0;01.05;4;1;0
11012;1;2;27;17;1;1;0,169444444;5;1;0
11013;0;1;6;26;2;1;0,167361111;1;1;0
11014;0;2;16;28;4;0;0,177777778;3;1;0
11015;0;1;18;24;4;3;01.47;3;2;0
11016;1;2;10;5;1;2;01.12;5;1;1
11017;0;3;24;14;5;2;01.03;3;2;1
11018;0;3;12;20;4;2;0,143055556;1;2;1
11019;1;2;9;29;3;0;03.37;2;1;1
11020;1;3;27;9;4;0;03.06;5;2;1
11021;0;1;17;8;2;1;01.41;3;1;0
11022;0;2;4;24;4;2;03.44;0;2;0
11023;1;2;20;33;4;0;03.09;3;2;0
11024;0;3;2;29;3;3;03.05;1;1;1
11025;1;1;6;1;5;2;02.21;4;1;1
11026;1;3;20;31;4;3;03.21;0;1;0
11027;1;1;5;30;5;1;01.38;3;1;0
11028;0;2;5;15;3;1;02.06;1;1;0
11029;1;2;4;11;2;1;01.37;4;2;1
11030;0;2;1;1;5;1;02.53;5;1;1
11031;1;1;31;27;1;3;02.05;3;1;0
11032;1;1;21;21;5;0;02.09;4;1;0
11033;1;1;1;23;3;2;0,181944444;4;2;0
11034;0;1;5;24;3;3;01.53;0;1;0
11035;0;2;27;6;1;1;03.32;2;1;0
11036;1;1;19;32;2;1;0,176388889;3;2;1
11037;1;2;34;5;1;1;03.07;3;1;1
11038;1;2;22;33;3;1;02.28;4;2;0
11039;0;1;22;9;5;3;02.27;1;2;1
11040;0;1;19;31;5;3;0,169444444;0;1;1
11041;1;2;32;1;1;0;0,186805556;0;1;0
11042;0;1;33;2;3;2;0,141666667;2;2;0
11043;0;2;19;10;2;1;0,097916667;4;2;1
11044;0;3;26;17;5;1;0,176388889;5;1;0
11045;0;1;10;21;1;3;03.05;4;2;0
11046;1;3;9;3;2;0;0,151388889;1;2;1
11047;0;1;14;14;3;3;0,145138889;1;1;0
11048;1;1;10;19;3;2;03.57;5;2;1
11049;1;2;14;13;3;3;0,088888889;1;2;0
11050;0;1;21;30;3;1;03.43;2;1;1
11051;1;3;12;31;1;3;02.14;2;2;0
11052;1;2;30;9;5;2;02.49;5;2;1
11053;0;2;1;15;3;2;0,181944444;4;1;1
11054;0;1;5;8;2;1;0,13125;5;1;1
11055;1;1;8;12;2;1;01.24;3;2;0
11056;1;2;18;12;1;3;0,149305556;5;1;1
11057;1;3;1;8;4;0;03.17;2;2;1
11058;1;2;9;21;2;0;02.13;5;2;0
11059;1;2;17;31;3;3;0,110416667;0;1;1
11060;1;3;6;34;1;0;02.07;5;1;1
11061;1;1;22;24;4;0;0,127083333;4;2;1
11062;0;2;5;1;2;3;03.19;0;2;1
11063;1;1;33;17;1;1;01.15;0;2;0
11064;1;3;16;15;4;2;03.23;2;1;1
11065;1;2;29;11;2;1;03.49;4;2;0
11066;1;2;19;32;4;2;01.12;3;1;0
11067;1;1;7;19;4;1;0,170833333;1;1;1
11068;1;1;9;23;3;3;03.07;5;2;1
11069;0;1;4;18;2;3;03.59;0;1;0
11070;0;2;19;24;1;2;03.14;1;2;0
11071;1;1;27;33;4;0;02.52;4;2;1
11072;0;2;18;32;4;1;0,09375;0;1;0
11073;0;2;6;8;4;2;01.02;0;2;1
11074;0;2;6;13;1;0;0,185416667;5;2;1
11075;0;2;25;3;3;3;03.11;0;2;1
11076;0;2;34;24;4;3;0,098611111;0;1;0
11077;0;3;20;4;4;2;0,103472222;1;2;1
11078;0;2;21;30;5;1;0,133333333;4;1;1
11079;0;1;25;22;5;3;02.33;2;1;1
11080;1;3;23;1;4;1;0,085416667;3;1;0
11081;0;3;34;34;2;3;02.29;3;1;1
11082;1;1;5;17;4;1;01.18;3;2;1
11083;0;2;4;3;5;1;0,125694444;1;2;1
11084;0;2;20;15;1;0;0,095833333;0;2;0
11085;1;2;29;14;2;2;0,085416667;2;1;1
11086;1;3;3;11;2;1;0,170138889;5;1;0
11087;1;3;6;7;4;0;02.17;3;1;0
11088;0;1;21;32;5;1;02.48;0;2;0
11089;1;3;15;16;2;1;0,179166667;1;1;1
11090;0;3;28;3;5;3;03.37;4;2;0
11091;0;1;11;15;2;1;01.04;3;1;0
11092;0;1;16;32;4;1;0,132638889;4;2;1
11093;1;1;14;24;4;1;0,109722222;0;1;1
11094;1;3;21;11;2;2;0,145138889;1;1;0
11095;0;2;31;11;3;0;01.42;2;2;0
11096;1;1;22;24;2;2;0,174305556;0;1;1
11097;0;2;13;28;3;1;0,190277778;5;1;1
11098;0;2;9;34;4;1;03.38;5;2;1
11099;1;1;29;33;5;2;02.17;2;2;1
11100;0;1;34;12;5;1;02.35;3;1;0
11101;0;1;10;8;4;1;01.02;3;1;0
11102;0;1;33;24;2;3;0,091666667;3;1;0
11103;1;3;31;34;5;1;03.54;2;2;1
11104;1;2;25;10;2;2;0,09375;5;1;0
11105;1;3;21;11;3;1;02.01;3;1;1
11106;1;2;1;13;4;3;0,147222222;0;2;0
11107;1;1;2;32;5;0;01.35;1;2;0
11108;1;3;28;14;3;2;01.56;1;2;0
11109;0;1;3;31;4;1;0,170138889;2;2;0
11110;0;3;2;32;4;0;0,19375;0;1;1
11111;1;2;5;21;4;1;02.47;1;2;0
11112;0;3;28;31;2;2;02.56;4;2;1
11113;1;2;33;21;2;2;0,149305556;5;1;1
11114;1;1;23;31;1;3;02.52;1;1;1
11115;0;1;14;30;1;2;0,109722222;5;2;0
11116;1;1;17;33;2;0;03.08;4;2;1
11117;0;1;4;16;1;1;0,170833333;1;2;0
11118;1;2;31;15;1;2;0,143055556;4;2;0
11119;1;2;33;21;2;2;0,147222222;3;2;1
11120;1;1;9;5;3;3;02.32;2;1;0
11121;1;2;7;4;3;1;03.36;3;2;0
11122;0;1;28;13;3;0;02.18;2;2;1
11123;0;1;19;20;4;1;03.09;0;1;0
11124;0;1;34;17;5;1;0,092361111;3;2;1
11125;0;2;19;29;3;0;0,095833333;5;2;0
11126;0;2;12;11;1;1;01.08;4;1;1
11127;0;2;30;1;2;0;01.39;1;1;1
11128;0;2;10;17;1;0;01.35;2;2;1
11129;0;1;21;30;4;2;01.26;4;1;1
11130;0;3;11;3;5;0;0,149305556;3;2;0
11131;1;2;5;24;5;2;03.47;4;2;0
11132;1;1;20;6;2;0;01.53;5;2;1
11133;1;1;18;32;2;3;02.23;5;1;1
11134;0;1;24;29;3;0;0,109722222;5;1;1
11135;1;1;1;10;2;1;02.06;4;1;1
11136;0;3;26;16;1;2;01.24;2;2;1
11137;1;3;15;15;2;1;03.33;4;1;0
11138;0;3;17;10;3;2;02.11;2;2;0
11139;0;3;19;21;3;1;02.55;2;1;0
11140;0;1;28;19;2;1;0,125694444;1;2;0
11141;1;1;9;3;3;0;03.04;2;1;1
11142;0;2;20;20;1;1;01.24;3;2;1
11143;1;2;18;22;5;2;02.01;2;2;0
11144;1;1;17;29;1;2;03.48;5;1;0
11145;0;1;10;15;5;3;0,193055556;3;1;1
11146;0;1;2;18;2;2;02.16;2;2;0
11147;1;3;32;29;2;0;0,09375;5;1;1
11148;1;3;34;2;4;1;02.46;3;1;1
11149;0;1;24;32;1;1;03.57;5;2;0
11150;0;1;15;22;4;1;0,129861111;2;2;0
11151;1;1;24;27;2;1;0,191666667;1;2;0
11152;0;1;9;3;3;2;03.05;0;1;0
11153;1;2;6;20;3;2;0,133333333;4;1;0
11154;1;3;21;17;1;1;0,168055556;2;2;0
11155;0;2;24;10;4;3;02.38;5;2;1
11156;0;2;3;6;3;3;0,139583333;0;1;1
11157;1;3;2;12;4;2;01.38;3;1;0
11158;1;3;3;14;4;1;03.23;5;1;0
11159;0;1;4;19;4;3;0,0875;1;2;1
11160;0;1;18;31;3;1;0,177777778;4;2;0
11161;1;3;1;3;1;1;0,170833333;0;1;1
11162;0;1;12;15;3;2;0,167361111;3;2;1
11163;1;1;8;5;2;3;0,085416667;4;2;1
11164;0;1;5;26;4;3;0,16875;5;2;0
11165;1;2;25;23;4;1;01.02;0;2;1
11166;0;3;27;17;1;0;0,144444444;2;2;0
11167;0;1;2;3;5;2;01.16;1;2;0
11168;1;3;31;4;4;0;03.47;4;2;1
11169;1;2;10;26;2;2;0,172916667;1;1;0
11170;0;2;9;19;4;1;02.32;0;1;0
11171;0;3;24;15;5;1;03.56;3;2;0
11172;0;3;34;8;5;1;03.43;2;2;0
11173;1;2;10;22;2;3;0,144444444;1;1;1
11174;0;1;28;26;4;2;02.23;4;1;0
11175;0;3;32;30;5;2;02.11;5;1;0
11176;0;2;10;17;1;3;03.05;2;2;0
11177;1;2;4;1;3;3;0,150694444;5;2;1
11178;1;2;11;32;5;0;03.01;2;2;1
11179;1;2;29;27;1;3;0,152083333;3;2;1
11180;1;3;24;12;4;1;01.14;2;2;0
11181;1;1;19;25;5;2;03.06;3;1;0
11182;0;3;1;22;1;3;02.14;5;1;1
11183;0;2;26;3;1;0;02.18;2;2;1
11184;1;2;30;23;5;2;0,177777778;5;2;1
11185;0;2;1;33;2;2;03.25;1;1;0
11186;1;2;22;11;1;2;01.02;2;1;0
11187;0;2;28;22;3;0;02.13;2;2;1
11188;1;3;25;21;3;2;03.48;3;1;0
11189;0;1;8;28;3;1;03.52;5;2;1
11190;1;1;25;27;4;0;0,191666667;5;2;0
11191;1;2;16;11;1;1;01.37;4;1;0
11192;0;2;15;25;2;1;0,102777778;5;2;1
11193;0;2;6;15;5;0;02.55;2;1;1
11194;0;1;25;16;3;2;0,134027778;3;1;1
11195;1;2;31;2;4;3;03.52;2;2;0
11196;0;2;20;30;5;2;0,143055556;1;1;0
11197;1;1;11;8;4;1;0,10625;1;2;1
11198;0;1;17;9;3;0;02.09;3;1;1
11199;1;3;30;11;4;2;01.24;3;1;1
11200;0;1;17;25;4;2;01.08;0;2;0
11201;0;1;4;18;1;1;0,102777778;1;1;0
11202;0;1;29;24;5;0;02.01;2;1;1
11203;0;3;25;28;2;0;01.17;3;2;0
11204;1;3;22;30;4;2;03.17;0;1;0
11205;1;2;6;14;3;3;0,143055556;1;2;0
11206;1;1;27;34;3;2;03.07;5;1;1
11207;0;2;4;15;3;2;02.28;5;1;1
11208;0;3;30;20;3;3;0,084722222;5;1;0
11209;1;3;2;7;1;0;01.37;1;2;1
11210;0;2;20;25;3;0;03.41;0;1;1
11211;1;3;29;22;4;2;02.47;0;1;1
11212;1;3;11;6;4;3;0,184722222;1;2;0
11213;1;2;24;19;5;2;01.41;0;2;0
11214;1;3;15;8;2;0;01.26;0;1;0
11215;1;1;9;20;2;2;03.07;5;1;1
